store_id,operator_id,city_id,location_latitude,location_longitude,contact_email,contact_mobile,start_time,end_time,list_of_items,inventory_capacity
491,5,50,20.06441295170376,79.35044907663095,store491@chanda.com,9002439510,2024-10-18 09:00:00,2024-10-18 21:00:00,[],349.13072369348953
492,5,50,19.947315268360477,79.41774271762638,store492@chanda.com,9277041959,2024-10-18 09:00:00,2024-10-18 21:00:00,[],471.10065079719686
493,5,50,19.946646110797147,79.12386566739612,store493@chanda.com,9953873202,2024-10-18 09:00:00,2024-10-18 21:00:00,[],391.3617744900883
494,5,50,19.96690089826636,79.19734363294116,store494@chanda.com,9846238275,2024-10-18 09:00:00,2024-10-18 21:00:00,[],275.27312046163024
495,5,50,19.975265132660965,79.3119838889303,store495@chanda.com,9485540380,2024-10-18 09:00:00,2024-10-18 21:00:00,[],150.68550787597303
496,5,50,19.89569029206031,79.203538241845,store496@chanda.com,9985717269,2024-10-18 09:00:00,2024-10-18 21:00:00,[],142.1115669254636
497,5,50,19.911971899892855,79.28681570650865,store497@chanda.com,9358412509,2024-10-18 09:00:00,2024-10-18 21:00:00,[],133.86651162911477
498,5,50,20.102931197234415,79.26931081939543,store498@chanda.com,9303614271,2024-10-18 09:00:00,2024-10-18 21:00:00,[],251.51983672142558
499,5,50,19.95104759345982,79.27402148086006,store499@chanda.com,9181429747,2024-10-18 09:00:00,2024-10-18 21:00:00,[],484.5474105471324
500,5,50,19.89582570669538,79.18603313102342,store500@chanda.com,9230598724,2024-10-18 09:00:00,2024-10-18 21:00:00,[],203.59949604241234
501,6,26,15.916568298014475,74.39962857968423,store501@belgaum.com,9358751870,2024-10-18 09:00:00,2024-10-18 21:00:00,[],204.349320276017
502,6,26,15.82481242157187,74.39765697376163,store502@belgaum.com,9144918764,2024-10-18 09:00:00,2024-10-18 21:00:00,[],404.8557323569921
503,6,26,15.822039277571331,74.54448309883743,store503@belgaum.com,9531129218,2024-10-18 09:00:00,2024-10-18 21:00:00,[],172.39830383822556
504,6,26,15.933555598780702,74.4665146551963,store504@belgaum.com,9682292062,2024-10-18 09:00:00,2024-10-18 21:00:00,[],322.8865914354236
505,6,26,15.931215230830489,74.39209656937587,store505@belgaum.com,9406419871,2024-10-18 09:00:00,2024-10-18 21:00:00,[],450.9964242987598
506,6,26,15.873471168461615,74.63897668902891,store506@belgaum.com,9387594855,2024-10-18 09:00:00,2024-10-18 21:00:00,[],486.6082329630995
507,6,26,15.76761393381789,74.39962204474203,store507@belgaum.com,9957276963,2024-10-18 09:00:00,2024-10-18 21:00:00,[],276.6738388529576
508,6,26,15.862992870058866,74.50705843952584,store508@belgaum.com,9983812325,2024-10-18 09:00:00,2024-10-18 21:00:00,[],108.49888944950182
509,6,26,15.819998891656924,74.37317303228879,store509@belgaum.com,9076211408,2024-10-18 09:00:00,2024-10-18 21:00:00,[],178.63063336582286
510,6,26,15.867430303537889,74.47819697024798,store510@belgaum.com,9223486989,2024-10-18 09:00:00,2024-10-18 21:00:00,[],162.51005179361505
511,6,16,20.883020204472935,77.72060524532299,store511@amaravati.com,9552935342,2024-10-18 09:00:00,2024-10-18 21:00:00,[],460.874478457272
512,6,16,20.910011099554314,77.65780191478515,store512@amaravati.com,9463834382,2024-10-18 09:00:00,2024-10-18 21:00:00,[],433.81327951286386
513,6,16,20.738116101812853,77.66096172162642,store513@amaravati.com,9687833085,2024-10-18 09:00:00,2024-10-18 21:00:00,[],464.8348386208931
514,6,16,20.797850388453025,77.73657418982823,store514@amaravati.com,9364378965,2024-10-18 09:00:00,2024-10-18 21:00:00,[],239.77954462169367
515,6,16,20.933412026018512,77.64076167070614,store515@amaravati.com,9185432841,2024-10-18 09:00:00,2024-10-18 21:00:00,[],180.89745752297512
516,6,16,20.840701683205012,77.88063826886295,store516@amaravati.com,9189259927,2024-10-18 09:00:00,2024-10-18 21:00:00,[],319.3594074380535
517,6,16,20.956329672158944,77.60415400903788,store517@amaravati.com,9507490668,2024-10-18 09:00:00,2024-10-18 21:00:00,[],197.65837797650758
518,6,16,20.958134219898383,77.91582255643334,store518@amaravati.com,9617591952,2024-10-18 09:00:00,2024-10-18 21:00:00,[],136.23546656949821
519,6,16,20.976394159399376,77.58247525497737,store519@amaravati.com,9607153232,2024-10-18 09:00:00,2024-10-18 21:00:00,[],417.10695862111413
520,6,16,20.83957745205219,77.85396545986981,store520@amaravati.com,9351171869,2024-10-18 09:00:00,2024-10-18 21:00:00,[],152.28138782486775
521,6,33,21.872404291620867,72.24065444870374,store521@bhavnagar.com,9829283405,2024-10-18 09:00:00,2024-10-18 21:00:00,[],370.78353737709097
522,6,33,21.652491482781553,72.07059370834818,store522@bhavnagar.com,9491490386,2024-10-18 09:00:00,2024-10-18 21:00:00,[],317.969523612563
523,6,33,21.781327235372647,72.06864079890912,store523@bhavnagar.com,9267017549,2024-10-18 09:00:00,2024-10-18 21:00:00,[],229.65874831867518
524,6,33,21.83539868196544,72.35879577977774,store524@bhavnagar.com,9262027533,2024-10-18 09:00:00,2024-10-18 21:00:00,[],421.5178616445483
525,6,33,21.602947017372852,72.06857695167565,store525@bhavnagar.com,9709476173,2024-10-18 09:00:00,2024-10-18 21:00:00,[],296.58249279543645
526,6,33,21.682584828548485,72.2530121332301,store526@bhavnagar.com,9557367389,2024-10-18 09:00:00,2024-10-18 21:00:00,[],498.9521835980606
527,6,33,21.699617319499783,72.10628420427902,store527@bhavnagar.com,9741937749,2024-10-18 09:00:00,2024-10-18 21:00:00,[],396.50699010421204
528,6,33,21.66770273573656,72.27041176224655,store528@bhavnagar.com,9469267383,2024-10-18 09:00:00,2024-10-18 21:00:00,[],374.49909473392603
529,6,33,21.684285858963875,72.29323782466895,store529@bhavnagar.com,9829275598,2024-10-18 09:00:00,2024-10-18 21:00:00,[],113.49502488823116
530,6,33,21.86282598766852,71.99888913887125,store530@bhavnagar.com,9320181036,2024-10-18 09:00:00,2024-10-18 21:00:00,[],402.8778512502831
531,6,23,34.18426008405468,74.42220522262927,store531@baramula.com,9022862975,2024-10-18 09:00:00,2024-10-18 21:00:00,[],418.5507894978021
532,6,23,34.20935096577652,74.3461898072165,store532@baramula.com,9396088352,2024-10-18 09:00:00,2024-10-18 21:00:00,[],250.27390429982012
533,6,23,34.24470292480451,74.48820706991641,store533@baramula.com,9164982563,2024-10-18 09:00:00,2024-10-18 21:00:00,[],394.25070485446884
534,6,23,34.32934078111479,74.4205814477174,store534@baramula.com,9691968688,2024-10-18 09:00:00,2024-10-18 21:00:00,[],229.87011093794015
535,6,23,34.37328389086885,74.3462047926317,store535@baramula.com,9830821319,2024-10-18 09:00:00,2024-10-18 21:00:00,[],456.40793535353004
536,6,23,34.328460443553276,74.43860626222464,store536@baramula.com,9226492737,2024-10-18 09:00:00,2024-10-18 21:00:00,[],434.6938295051894
537,6,23,34.22837162615269,74.45752059238472,store537@baramula.com,9508305736,2024-10-18 09:00:00,2024-10-18 21:00:00,[],427.8301876419904
538,6,23,34.3192217314342,74.29265677069567,store538@baramula.com,9855469035,2024-10-18 09:00:00,2024-10-18 21:00:00,[],274.10408655032666
539,6,23,34.25080710525654,74.17331190596589,store539@baramula.com,9910183113,2024-10-18 09:00:00,2024-10-18 21:00:00,[],139.12076304532707
540,6,23,34.182571103731426,74.28527709974338,store540@baramula.com,9491393225,2024-10-18 09:00:00,2024-10-18 21:00:00,[],440.0691676993109
541,6,11,27.92017753749895,78.04701836985676,store541@aligarh.com,9969951382,2024-10-18 09:00:00,2024-10-18 21:00:00,[],428.7266067712568
542,6,11,27.77987377958091,77.98766293286906,store542@aligarh.com,9946082133,2024-10-18 09:00:00,2024-10-18 21:00:00,[],495.7546927258883
543,6,11,27.87326382778404,78.11002770875241,store543@aligarh.com,9416699453,2024-10-18 09:00:00,2024-10-18 21:00:00,[],231.87151466394727
544,6,11,27.770883227509458,78.14657665525225,store544@aligarh.com,9983580594,2024-10-18 09:00:00,2024-10-18 21:00:00,[],245.28113180288034
545,6,11,27.73051230939393,78.05104294967082,store545@aligarh.com,9196771786,2024-10-18 09:00:00,2024-10-18 21:00:00,[],242.50389923837687
546,6,11,27.873664309272105,78.08127465863905,store546@aligarh.com,9766501893,2024-10-18 09:00:00,2024-10-18 21:00:00,[],293.7960532259031
547,6,11,27.887612995685185,77.9108104553351,store547@aligarh.com,9533037808,2024-10-18 09:00:00,2024-10-18 21:00:00,[],450.107240808232
548,6,11,27.918184748170226,78.05251070324573,store548@aligarh.com,9853855744,2024-10-18 09:00:00,2024-10-18 21:00:00,[],204.4042922419208
549,6,11,27.863061312240482,78.15179110716034,store549@aligarh.com,9082737975,2024-10-18 09:00:00,2024-10-18 21:00:00,[],130.26880742338278
550,6,11,27.88052052099244,78.07457792350746,store550@aligarh.com,9008060206,2024-10-18 09:00:00,2024-10-18 21:00:00,[],330.9744360266476
551,6,45,22.13316967560605,82.22669020015249,store551@bilaspur.com,9780551908,2024-10-18 09:00:00,2024-10-18 21:00:00,[],231.82731547594008
552,6,45,22.14473502724784,82.0894242101503,store552@bilaspur.com,9291090767,2024-10-18 09:00:00,2024-10-18 21:00:00,[],149.5679336417502
553,6,45,22.074211065513133,82.22801601554326,store553@bilaspur.com,9398098677,2024-10-18 09:00:00,2024-10-18 21:00:00,[],213.5722905028072
554,6,45,21.971514901976093,82.04376037396324,store554@bilaspur.com,9149952464,2024-10-18 09:00:00,2024-10-18 21:00:00,[],465.6684105446077
555,6,45,21.92479532503157,82.19228263795287,store555@bilaspur.com,9113992013,2024-10-18 09:00:00,2024-10-18 21:00:00,[],476.3596721808123
556,6,45,22.02082786310913,81.99502945947341,store556@bilaspur.com,9958015927,2024-10-18 09:00:00,2024-10-18 21:00:00,[],157.09736461860842
557,6,45,22.088863257246878,82.18635606288242,store557@bilaspur.com,9718538309,2024-10-18 09:00:00,2024-10-18 21:00:00,[],210.20358490337827
558,6,45,22.019912841359908,82.11585093491013,store558@bilaspur.com,9665731276,2024-10-18 09:00:00,2024-10-18 21:00:00,[],226.7869905750117
559,6,45,22.053393999196164,82.17327671340514,store559@bilaspur.com,9693543390,2024-10-18 09:00:00,2024-10-18 21:00:00,[],116.42007319733744
560,6,45,22.199642614619883,82.23221082655336,store560@bilaspur.com,9766427064,2024-10-18 09:00:00,2024-10-18 21:00:00,[],338.3733522889056
561,6,42,17.84694591584434,77.56291641568166,store561@bidar.com,9110524860,2024-10-18 09:00:00,2024-10-18 21:00:00,[],173.3383648218511
562,6,42,17.916848044316364,77.52762365638333,store562@bidar.com,9153763466,2024-10-18 09:00:00,2024-10-18 21:00:00,[],141.0059240394164
563,6,42,17.70171791671037,77.43533806300248,store563@bidar.com,9617914292,2024-10-18 09:00:00,2024-10-18 21:00:00,[],384.5127387125842
564,6,42,17.817094626638074,77.59448588037867,store564@bidar.com,9309423837,2024-10-18 09:00:00,2024-10-18 21:00:00,[],466.584243635176
565,6,42,17.781477465081515,77.59035325224136,store565@bidar.com,9836433817,2024-10-18 09:00:00,2024-10-18 21:00:00,[],182.02756846041416
566,6,42,17.806465186286037,77.44105133693756,store566@bidar.com,9490892130,2024-10-18 09:00:00,2024-10-18 21:00:00,[],115.11796398646372
567,6,42,17.952109225160253,77.6672145865757,store567@bidar.com,9074656939,2024-10-18 09:00:00,2024-10-18 21:00:00,[],265.74037299735994
568,6,42,17.94788411528057,77.34422819961752,store568@bidar.com,9651805723,2024-10-18 09:00:00,2024-10-18 21:00:00,[],405.51681097376525
569,6,42,17.984613471682277,77.5969436847682,store569@bidar.com,9648753808,2024-10-18 09:00:00,2024-10-18 21:00:00,[],152.66617996926192
570,6,42,18.019560420046826,77.67683925297905,store570@bidar.com,9784904856,2024-10-18 09:00:00,2024-10-18 21:00:00,[],317.82864036143405
571,6,20,24.763456141761534,84.39259920031212,store571@aurangabad.com,9066061098,2024-10-18 09:00:00,2024-10-18 21:00:00,[],224.22402022136336
572,6,20,24.773185521094735,84.43464681994939,store572@aurangabad.com,9215148416,2024-10-18 09:00:00,2024-10-18 21:00:00,[],213.76685413879133
573,6,20,24.698057018339448,84.31493700239115,store573@aurangabad.com,9269701977,2024-10-18 09:00:00,2024-10-18 21:00:00,[],487.35382305937674
574,6,20,24.684302921552895,84.35484318158612,store574@aurangabad.com,9538791287,2024-10-18 09:00:00,2024-10-18 21:00:00,[],279.5388311275742
575,6,20,24.778362125095992,84.39436308930982,store575@aurangabad.com,9712677431,2024-10-18 09:00:00,2024-10-18 21:00:00,[],295.98491279721975
576,6,20,24.705548708277057,84.34193077577387,store576@aurangabad.com,9905882765,2024-10-18 09:00:00,2024-10-18 21:00:00,[],433.42035536819867
577,6,20,24.78422578872806,84.28557427784533,store577@aurangabad.com,9261702163,2024-10-18 09:00:00,2024-10-18 21:00:00,[],222.58044217345514
578,6,20,24.72679488694801,84.38871001226815,store578@aurangabad.com,9769421165,2024-10-18 09:00:00,2024-10-18 21:00:00,[],299.38036957175245
579,6,20,24.77338647319817,84.3827431123295,store579@aurangabad.com,9070293352,2024-10-18 09:00:00,2024-10-18 21:00:00,[],234.89293499877
580,6,20,24.743565052592896,84.37157706294231,store580@aurangabad.com,9066167620,2024-10-18 09:00:00,2024-10-18 21:00:00,[],394.023731854776
581,6,15,30.279959361202813,76.69616362650842,store581@ambala.com,9266214831,2024-10-18 09:00:00,2024-10-18 21:00:00,[],128.15902995133575
582,6,15,30.467546803014276,76.84525237550852,store582@ambala.com,9573437549,2024-10-18 09:00:00,2024-10-18 21:00:00,[],493.4876310041351
583,6,15,30.349297385404586,76.76206281396657,store583@ambala.com,9379613087,2024-10-18 09:00:00,2024-10-18 21:00:00,[],301.7132390468741
584,6,15,30.4204902094452,76.94965067083773,store584@ambala.com,9033358959,2024-10-18 09:00:00,2024-10-18 21:00:00,[],488.38234243668194
585,6,15,30.35866818340826,76.80128152278115,store585@ambala.com,9850837754,2024-10-18 09:00:00,2024-10-18 21:00:00,[],424.10459530928944
586,6,15,30.290238851131075,76.7192191439951,store586@ambala.com,9129518945,2024-10-18 09:00:00,2024-10-18 21:00:00,[],226.010700980582
587,6,15,30.217996867556806,76.77832696221509,store587@ambala.com,9255007046,2024-10-18 09:00:00,2024-10-18 21:00:00,[],194.301359678116
588,6,15,30.38270018498888,76.83987633000436,store588@ambala.com,9458308957,2024-10-18 09:00:00,2024-10-18 21:00:00,[],383.4110466630533
589,6,15,30.35354309084594,76.83707298701064,store589@ambala.com,9395721143,2024-10-18 09:00:00,2024-10-18 21:00:00,[],415.560300061577
590,6,15,30.37009355547391,76.62309205704895,store590@ambala.com,9744913722,2024-10-18 09:00:00,2024-10-18 21:00:00,[],101.23562489806375
591,6,39,20.284961464978256,85.97653078073844,store591@bhubaneshwar.com,9829337173,2024-10-18 09:00:00,2024-10-18 21:00:00,[],293.74200585250196
592,6,39,20.349248372128038,85.88738337563836,store592@bhubaneshwar.com,9976280042,2024-10-18 09:00:00,2024-10-18 21:00:00,[],411.9867620319615
593,6,39,20.439134793230465,85.91769097265069,store593@bhubaneshwar.com,9758914761,2024-10-18 09:00:00,2024-10-18 21:00:00,[],362.37116921546067
594,6,39,20.309549331870116,85.7971525654439,store594@bhubaneshwar.com,9825064446,2024-10-18 09:00:00,2024-10-18 21:00:00,[],448.2427850100987
595,6,39,20.326697301753455,85.68049587401536,store595@bhubaneshwar.com,9911842101,2024-10-18 09:00:00,2024-10-18 21:00:00,[],168.4749574362374
596,6,39,20.301005222141782,85.81795242961918,store596@bhubaneshwar.com,9176397782,2024-10-18 09:00:00,2024-10-18 21:00:00,[],134.79109565980406
597,6,39,20.282989561421232,86.03539422564968,store597@bhubaneshwar.com,9958612249,2024-10-18 09:00:00,2024-10-18 21:00:00,[],181.55347841933755
598,6,39,20.363763897373534,86.07895721772964,store598@bhubaneshwar.com,9267299351,2024-10-18 09:00:00,2024-10-18 21:00:00,[],157.02018184610114
599,6,39,20.368088160085073,86.03223418263568,store599@bhubaneshwar.com,9556215046,2024-10-18 09:00:00,2024-10-18 21:00:00,[],437.3285620837894
600,6,39,20.249219204590414,85.57468437615074,store600@bhubaneshwar.com,9684540095,2024-10-18 09:00:00,2024-10-18 21:00:00,[],246.99182842925387
601,7,33,21.67364295908988,71.98823822861857,store601@bhavnagar.com,9176156456,2024-10-18 09:00:00,2024-10-18 21:00:00,[],347.2044613851976
602,7,33,21.838306212754492,71.93789739363652,store602@bhavnagar.com,9615263407,2024-10-18 09:00:00,2024-10-18 21:00:00,[],290.93241695035
603,7,33,21.814516705379248,72.25363101012422,store603@bhavnagar.com,9409927262,2024-10-18 09:00:00,2024-10-18 21:00:00,[],193.07531795719768
604,7,33,21.632569735867104,72.14809347606376,store604@bhavnagar.com,9128790145,2024-10-18 09:00:00,2024-10-18 21:00:00,[],244.46349031758947
605,7,33,21.703631313711433,72.03713250895561,store605@bhavnagar.com,9955942722,2024-10-18 09:00:00,2024-10-18 21:00:00,[],398.6373042294283
606,7,33,21.647306957861947,72.28984662754901,store606@bhavnagar.com,9971368277,2024-10-18 09:00:00,2024-10-18 21:00:00,[],282.49970221810355
607,7,33,21.852134729894455,71.97318941454111,store607@bhavnagar.com,9480746642,2024-10-18 09:00:00,2024-10-18 21:00:00,[],142.35622549896908
608,7,33,21.693986150066333,72.16782305274911,store608@bhavnagar.com,9638750234,2024-10-18 09:00:00,2024-10-18 21:00:00,[],113.7953877246852
609,7,33,21.959293600685818,72.2352985419917,store609@bhavnagar.com,9692810136,2024-10-18 09:00:00,2024-10-18 21:00:00,[],370.2568532821463
610,7,33,21.829892513212393,72.30986982879617,store610@bhavnagar.com,9230809620,2024-10-18 09:00:00,2024-10-18 21:00:00,[],198.0227733278991
611,7,47,28.088564878373862,79.2397842877567,store611@budaun.com,9007442988,2024-10-18 09:00:00,2024-10-18 21:00:00,[],429.1557180019835
612,7,47,28.02808489974886,79.17997198682859,store612@budaun.com,9732616510,2024-10-18 09:00:00,2024-10-18 21:00:00,[],233.98295272466524
613,7,47,27.998710752977477,79.16143936289434,store613@budaun.com,9049501147,2024-10-18 09:00:00,2024-10-18 21:00:00,[],342.58524834500497
614,7,47,28.063100063994984,79.15296774406191,store614@budaun.com,9832113573,2024-10-18 09:00:00,2024-10-18 21:00:00,[],396.3712227756734
615,7,47,27.983870742598846,79.09330447065662,store615@budaun.com,9335520859,2024-10-18 09:00:00,2024-10-18 21:00:00,[],391.5738378047344
616,7,47,28.117065533188892,79.05013675641187,store616@budaun.com,9316391744,2024-10-18 09:00:00,2024-10-18 21:00:00,[],215.90289705744368
617,7,47,28.108642603529276,79.34783949137278,store617@budaun.com,9942150666,2024-10-18 09:00:00,2024-10-18 21:00:00,[],320.9555526166522
618,7,47,28.166445553693148,79.27080142888191,store618@budaun.com,9705021965,2024-10-18 09:00:00,2024-10-18 21:00:00,[],161.88855489295153
619,7,47,27.940960244083154,79.19004840503565,store619@budaun.com,9084948284,2024-10-18 09:00:00,2024-10-18 21:00:00,[],223.87225239917692
620,7,47,28.04425216336887,79.12064439532114,store620@budaun.com,9072441408,2024-10-18 09:00:00,2024-10-18 21:00:00,[],113.06695658525258
621,7,48,28.54295502921096,77.84126279453733,store621@bulandshahr.com,9067671205,2024-10-18 09:00:00,2024-10-18 21:00:00,[],463.78686464354104
622,7,48,28.243621654080716,78.03154361984376,store622@bulandshahr.com,9197967294,2024-10-18 09:00:00,2024-10-18 21:00:00,[],121.18010876200209
623,7,48,28.587403749632482,77.94986346576273,store623@bulandshahr.com,9805822134,2024-10-18 09:00:00,2024-10-18 21:00:00,[],455.71549980958673
624,7,48,28.3094932789118,77.63196663803463,store624@bulandshahr.com,9856550915,2024-10-18 09:00:00,2024-10-18 21:00:00,[],358.9108774077747
625,7,48,28.42518918911012,77.86786362531721,store625@bulandshahr.com,9444930873,2024-10-18 09:00:00,2024-10-18 21:00:00,[],264.15806351778616
626,7,48,28.469899680607917,77.99746083017492,store626@bulandshahr.com,9011520032,2024-10-18 09:00:00,2024-10-18 21:00:00,[],102.96426728991844
627,7,48,28.41339626936267,77.86120760841239,store627@bulandshahr.com,9153074797,2024-10-18 09:00:00,2024-10-18 21:00:00,[],488.88552891621816
628,7,48,28.45637564305249,77.99512051569526,store628@bulandshahr.com,9254629020,2024-10-18 09:00:00,2024-10-18 21:00:00,[],147.86137062198787
629,7,48,28.472533864977557,77.84930784670506,store629@bulandshahr.com,9789773186,2024-10-18 09:00:00,2024-10-18 21:00:00,[],112.4450669636424
630,7,48,28.481369090848517,77.89962845107898,store630@bulandshahr.com,9003264377,2024-10-18 09:00:00,2024-10-18 21:00:00,[],357.7565610847463
631,7,8,26.531830106827687,74.69682752485778,store631@ajmer.com,9848895448,2024-10-18 09:00:00,2024-10-18 21:00:00,[],326.93889113195974
632,7,8,26.44677432985527,74.66656806441934,store632@ajmer.com,9931448805,2024-10-18 09:00:00,2024-10-18 21:00:00,[],420.2333190855079
633,7,8,26.454603332332578,74.63783500582555,store633@ajmer.com,9074742992,2024-10-18 09:00:00,2024-10-18 21:00:00,[],226.319468457323
634,7,8,26.392886383657505,74.64719684841559,store634@ajmer.com,9335335134,2024-10-18 09:00:00,2024-10-18 21:00:00,[],261.2784247192228
635,7,8,26.458092527506007,74.65353492176597,store635@ajmer.com,9435224395,2024-10-18 09:00:00,2024-10-18 21:00:00,[],352.0611543435907
636,7,8,26.49162387250875,74.67670625441991,store636@ajmer.com,9048308981,2024-10-18 09:00:00,2024-10-18 21:00:00,[],384.81554114303765
637,7,8,26.452909773926446,74.59743253402131,store637@ajmer.com,9576996691,2024-10-18 09:00:00,2024-10-18 21:00:00,[],103.4731447766458
638,7,8,26.515189589003636,74.6079086358657,store638@ajmer.com,9314178299,2024-10-18 09:00:00,2024-10-18 21:00:00,[],272.0076302747307
639,7,8,26.43299944217235,74.70048791634832,store639@ajmer.com,9309751345,2024-10-18 09:00:00,2024-10-18 21:00:00,[],189.09805327524634
640,7,8,26.505960756471335,74.63225103241666,store640@ajmer.com,9653910030,2024-10-18 09:00:00,2024-10-18 21:00:00,[],354.355013255033
641,7,23,34.3170310507946,74.4816429988586,store641@baramula.com,9139991012,2024-10-18 09:00:00,2024-10-18 21:00:00,[],120.5132812501958
642,7,23,34.0767293503663,74.45238282509749,store642@baramula.com,9715192946,2024-10-18 09:00:00,2024-10-18 21:00:00,[],395.59330865189565
643,7,23,34.20813817328427,74.32422514330915,store643@baramula.com,9488595871,2024-10-18 09:00:00,2024-10-18 21:00:00,[],442.98817956844806
644,7,23,34.28734112416943,74.36665321730187,store644@baramula.com,9402171139,2024-10-18 09:00:00,2024-10-18 21:00:00,[],350.7557777949431
645,7,23,34.12364029549566,74.33105328645743,store645@baramula.com,9891710693,2024-10-18 09:00:00,2024-10-18 21:00:00,[],275.41998489118185
646,7,23,34.36476579278846,74.39760454355019,store646@baramula.com,9400589791,2024-10-18 09:00:00,2024-10-18 21:00:00,[],200.40011584462053
647,7,23,34.323432699658746,74.41588234423462,store647@baramula.com,9382305603,2024-10-18 09:00:00,2024-10-18 21:00:00,[],488.5421498480041
648,7,23,34.14157163226072,74.35943042522811,store648@baramula.com,9875779275,2024-10-18 09:00:00,2024-10-18 21:00:00,[],162.1333812932475
649,7,23,34.12671083603819,74.38015413699752,store649@baramula.com,9201129522,2024-10-18 09:00:00,2024-10-18 21:00:00,[],137.3230090991119
650,7,23,34.28234128418714,74.25552477076178,store650@baramula.com,9336958021,2024-10-18 09:00:00,2024-10-18 21:00:00,[],311.6230841750269
651,7,36,19.2973805250818,73.06858594106896,store651@bhiwandi.com,9934896168,2024-10-18 09:00:00,2024-10-18 21:00:00,[],265.83486042092255
652,7,36,19.306708874476584,73.05679065404408,store652@bhiwandi.com,9052832395,2024-10-18 09:00:00,2024-10-18 21:00:00,[],352.4951784099517
653,7,36,19.33256540924787,73.068113321536,store653@bhiwandi.com,9668863079,2024-10-18 09:00:00,2024-10-18 21:00:00,[],114.5895173475655
654,7,36,19.182945492481096,73.07185681017957,store654@bhiwandi.com,9126847984,2024-10-18 09:00:00,2024-10-18 21:00:00,[],313.91310998120014
655,7,36,19.404959069945765,73.04856232789103,store655@bhiwandi.com,9531948071,2024-10-18 09:00:00,2024-10-18 21:00:00,[],419.5002849224373
656,7,36,19.268069460924618,73.10726041689286,store656@bhiwandi.com,9451338704,2024-10-18 09:00:00,2024-10-18 21:00:00,[],205.22614111988486
657,7,36,19.291847873957426,73.07622362635644,store657@bhiwandi.com,9205343721,2024-10-18 09:00:00,2024-10-18 21:00:00,[],171.38245052221438
658,7,36,19.324257051992106,73.00561824855646,store658@bhiwandi.com,9144653483,2024-10-18 09:00:00,2024-10-18 21:00:00,[],291.2288889935213
659,7,36,19.30592930786865,73.05743818819401,store659@bhiwandi.com,9372408410,2024-10-18 09:00:00,2024-10-18 21:00:00,[],284.2452806129379
660,7,36,19.292846301608673,73.15106542500288,store660@bhiwandi.com,9404731981,2024-10-18 09:00:00,2024-10-18 21:00:00,[],215.39083097606812
661,7,39,20.4042826982982,85.69857916696766,store661@bhubaneshwar.com,9849199996,2024-10-18 09:00:00,2024-10-18 21:00:00,[],101.49465905485306
662,7,39,20.44266617011769,85.86889571809384,store662@bhubaneshwar.com,9189949833,2024-10-18 09:00:00,2024-10-18 21:00:00,[],100.58172373860769
663,7,39,20.04568687932071,85.76232242861917,store663@bhubaneshwar.com,9494615428,2024-10-18 09:00:00,2024-10-18 21:00:00,[],345.05391069130314
664,7,39,20.20866779422023,85.63070589976896,store664@bhubaneshwar.com,9143537949,2024-10-18 09:00:00,2024-10-18 21:00:00,[],124.64599037118589
665,7,39,20.271296099354785,85.8352886220368,store665@bhubaneshwar.com,9286731731,2024-10-18 09:00:00,2024-10-18 21:00:00,[],252.102864586958
666,7,39,20.27739204103979,85.82454109990736,store666@bhubaneshwar.com,9971922364,2024-10-18 09:00:00,2024-10-18 21:00:00,[],483.16070206984847
667,7,39,20.49425022216242,85.86996093726265,store667@bhubaneshwar.com,9938021048,2024-10-18 09:00:00,2024-10-18 21:00:00,[],110.66774161465145
668,7,39,20.401613295730243,86.02747848580604,store668@bhubaneshwar.com,9728562024,2024-10-18 09:00:00,2024-10-18 21:00:00,[],263.9237461411602
669,7,39,20.310529421271106,85.86938547272906,store669@bhubaneshwar.com,9537140788,2024-10-18 09:00:00,2024-10-18 21:00:00,[],482.37054922531473
670,7,39,20.406437407058057,85.90247106277228,store670@bhubaneshwar.com,9162848629,2024-10-18 09:00:00,2024-10-18 21:00:00,[],418.7665763558356
671,7,25,28.345893353001493,79.32396474756808,store671@bareilly.com,9323050250,2024-10-18 09:00:00,2024-10-18 21:00:00,[],222.30891354300914
672,7,25,28.20138162921349,79.29469082974482,store672@bareilly.com,9153957145,2024-10-18 09:00:00,2024-10-18 21:00:00,[],421.9835918690701
673,7,25,28.311899018875987,79.352740910602,store673@bareilly.com,9947585609,2024-10-18 09:00:00,2024-10-18 21:00:00,[],101.6882615055982
674,7,25,28.355190036581767,79.41196331700229,store674@bareilly.com,9526370382,2024-10-18 09:00:00,2024-10-18 21:00:00,[],292.256255969069
675,7,25,28.221239989523518,79.61599853270454,store675@bareilly.com,9974845547,2024-10-18 09:00:00,2024-10-18 21:00:00,[],316.2654141140315
676,7,25,28.25021197476372,79.43396787954924,store676@bareilly.com,9484070604,2024-10-18 09:00:00,2024-10-18 21:00:00,[],339.9133426009108
677,7,25,28.348873077924654,79.48968926132004,store677@bareilly.com,9874640547,2024-10-18 09:00:00,2024-10-18 21:00:00,[],272.75693217796925
678,7,25,28.33975358321781,79.4080003906977,store678@bareilly.com,9199364938,2024-10-18 09:00:00,2024-10-18 21:00:00,[],254.95169106362766
679,7,25,28.194413988172098,79.51987666365221,store679@bareilly.com,9465678514,2024-10-18 09:00:00,2024-10-18 21:00:00,[],311.0019580061589
